,Tweets
6120,"Yeah guys, it's definitely the covid that's causing her heart issues, not the THREE INJECTIONS OF A VACCINE THAT IS KNOWN TO CAUSE HEART ISSUES. IT'S THE COVID!"
6121,PSA : The Government is STEALING YOUR MONEY #COVID #Ukraine️ #UkraineRussiaWar #ABORTIONS #inflation #gasprices #Crypto
6122,"i said it once and i’ll say it again, if you knew me before covid, no you don’t"
6123,Around half the population will have been infected with Covid-19 - modeller https://t.co/UZDmizbrJQ
6124,The Ministry of Health reported 63 new COVID-19 cases yesterday. https://t.co/Mhmbc6OqRS
6125,@AFP They have covid medicine?
6126,"@LukeArt62438390 @sanguinebluesky @ezralevant What does the first line in bold say from the CDC for any air travel? https://t.co/JIrxWny87h
You are delusional. I guess bold print does not compute with you. It's repeated below 
Make sure you are up to date with your COVID-19 vaccines before travel. You r lying to yourself. 🤡"
6127,Covid 19 2nd Booster via Metro Rail https://t.co/h7SS37BVRz via @YouTube
6128,"Giannis Playoff Career:

2015: First Round Loss in 6 to the Bulls
2017: First Round Loss in 6 to Toronto
2018: First Round Loss in 7 To Boston
2019: Blew 2-0 Lead to Toronto
2020: Lost in 5 to the Heat
2021: Injuries + Covid ring
2022: Blew 3-2 Lead to Boston

Generational Fraud. https://t.co/oVi4UNvUMQ"
6129,@DwyaneWade Did you sign a potential Covid-19 contract to join in the Heat for the Conference Finals ? Thanks D Wade.
6130,"@smc429 There's this ... Ted Cruz .... 
Report: Senator Ted Cruz got $35 million for billionaire fracking donors in last COVID-19 relief aid https://t.co/krlVWoBBXX via @chron"
6131,@NPR A large share would have survived if they didn’t get COVID
6132,"He didn’t even follow his own advice on Covid regulations that were printed on the invitation!

Labour activists call on Tory MP to withdraw Beergate allegations https://t.co/18Hi4zffJN"
6133,@FuckfaceDrumpf @VeronicaSixsmi1 @TonyMoonbeam @thesaladshooter @tify330 Risk profile for surgury. And cost. Find out if he had covid. Common post covid complication...in mild cases.
6134,"Anyone else get the distinct impression that COVID-19 was blown out of proportion as a democrat tactic to regain political power? And the media backed it up, generating hysteria?"
6135,covid had nggas on this app acting like home-court advantage was meaningless
6136,"Sad realisation that today marks two years since I lost my Gran to Covid. We still miss her and probs explains my unknown dip recently. 

But im OK. I'm happy as she'd want and no doubt would be pleased I was so happy the UK did amazing in Eurovision"
6137,"Boston was close to the finals in 2018 vs the Cavs but Bron was in the way.

Heat was in the (COVID) finals but lost to Bron in 2020.

2022 here they are with no Lebron in site."
6138,"@geonova22 Yes, an average of four co-morbidities per person who died with covid. Life is dangerous in general and always deadly. Lockdowns killed many too. This was a disease of divide and conquer."
6139,"Can someone please explain to me why today, the second day I’m allowed out of my house after recovering from #covid, I feel more lethargic and fatigued than the entire time I actually had it?"
6140,"Trump officials and meat industry blocked life-saving Covid controls, investigation finds https://t.co/71EaG60w0G"
6141,@Ibrewlieve Bodily autonomy? How many other vaccines have you taken? COVID  vaccines have been heavily politicized so the false premise of “bodily autonomy” to do whatever the crap you want during a global pandemic is just another demonstration of ppl not using their freedoms responsibly.
6142,"Not to take away from Sarah’s memorial here but I share it. Out of the blue, I recently had a dream about my first serious boyfriend. I looked him up only to learn he had died of COVID. I’ve been sad for weeks. (Blessings to you, Sarah.) https://t.co/GhjjC0Y3KZ"
6143,"My wife is so good... when I was in denial and just ""hoping it would resolve itself"" about my current health issue she was like ""You're kind of acting like the covid denialists you dislike so much.""

I was on the phone to my Dr asap 🤣"
6144,@OldTakesExposed @Bucks @MichaelRyanRuiz @calm In a year that was impacted by COVID arguably as much as the year prior.
6145,"@CNN this is a fact check for CNN, on Friday. On one of the shows. Shows somebody said covid had taken more lives in America than all the wars put together, not true 1,297,627 are the total deaths for all the American wars? This was a fact check for CNN that lies. About covid"
6146,"My sister needed a guardian to go film for a jubilee vid so I came with her, took a COVID test, sat on the couch, and read bofuri. Lol https://t.co/SLtdGLWop6"
6147,"""Let's go Brandon?"" Let's see... 
Trump: increased natl debt to $7.8 TRILLION— WWII levels, relative to the size of the economy during record LOW unemployment, economic BOOM times, and NO WARS to fund. plus, $3 TRILLION in COVID stimulus. 🫣 https://t.co/Hx3QKXstUj"
6148,Dinosaur Covid - Call that DinoSARS 🥴😩🤣🤣
6149,Zero COVID in China: what next? https://t.co/Bo4DWG8772
6150,"@DrCSWilliam I wish I could convince my coworkers of any of this. Total denial. I still have trouble focusing and remembering,  over a year after Covid. Still havevidd symptoms.  Right now fighting raging flare of TMJ. Worst pain of my life."
6151,@freezydorito ok tbf me too i didnt get covid til march which was way after the last trip through london (december) and right before i went again (april)
6152,@Zero_Defence How do you know he died due to covid?
6153,@William81714480 We’ve lost them already. Covid was just an excuse
6154,"@MeidasTouch Just like Covid, it’s a price our lawmakers are willing to pay to keep their donations coming in"
6155,"@WaitingForPerot @mpc_xetts @SamMezecJsy @ai_clayton @Graham60979465 Do your own research Troll. I did mine a long time ago. Get out from under your bridge and put Pfizer Pretrial Covid Protocol. I am dealing with tw@ts like you in court this week so, as much as I welcome debate, I know longer try to help c@nts. Enjoy your jabs."
6156,@AverageRunnerK Sadly many people still got Covid during the mask mandate period did they? The mask wasn’t a 100% guaranteed protection for anyone.
6157,Blooming idots! I will not or every comply with this poison jab. If your still getting the virus after 3 jabs and 2 boosters your the problem. You are spreading it because you think if your vaxed your safe. Your not. You spread covid just like someone whose hasn't been vaxed. https://t.co/h9tEFfMqnL
6158,"@jeffreyatucker Nah, we'd be all walking around with cannula's in our hands  that are attached to our own Covid-19 vaccine drips so we can be fed poison 24/7."
6159,"@coonkirk777 @RobsBottin72 @Y0ub0o 750 thousand already disappear of this continent yearly. Covid is not the real pandemic. More like cocaine. Thats a lot if livers, kidneys, and exhausted serotonin glands that could be replaced"
6160,"@RockholdJones @benshapiro oh,  and by the way,  those Covid deaths you speak off,  guess where... https://t.co/AvrXIwzlHh"
6161,"@ShereeSwanson @YakkStack I knew a lady, early 60s who after her second Astra Zeneca was bedridden for  days with high fever and profound malaise. Her response to this was ""this is nothing compared to what people with covid have to endure"".  

The logic is flawed and perpetuated by the TV doctors and MSM."
6162,"@Sigina Based on CDC statistics, the leading causes of death in the US are:
1⃣ Cardiovascular Disease
2⃣ Cancer
3⃣ COVID-19
4⃣ Accidents
5⃣ Stroke (cerebrovascular disease)
👇
https://t.co/VUTFwRwxMM"
6163,"@MrAureliusR @jasmith_yorku Force - coercion or compulsion, especially with the use or threat of violence.
Taking jobs, money and lock people up against their will be force. 
The consequences of not wearing a mask would allegedly be a higher likelihood of catching COVID. Punishments is what you describe."
6164,FFS! Fauci went right along with trump when covid started. He stood up there and never challenged trumps public lies. Give me a break. https://t.co/vUFmFO5VVd
6165,"https://t.co/RThFgdqkCr
Oh look @NewshubNZ intentionally gaslighting their readers with misinformation. The subject here is 21, no health conditions bit she's TRIPLE VACCINATED with a vaccine known for heart issues, but no it's the COVID that is causing heart issues, YEAH RIGHT🙄 https://t.co/UMhlDMjM3I"
6166,@SportsCenter Couldn't even make it to the ECF in ah REAL NBA Playoffs @Giannis_An34 2021 COVID FRAUDS https://t.co/t28JJUEs6q
6167,@BeeJaayCee2 You can advocate in favor of BOTH Covid precaution rules and anti-abortion legislation.
6168,@contrarian4data @matthewshaw1111 @Michigan_Noah @TracyBethHoeg Speaking as someone who has been immersed in the world of anti-vaxxers &amp; the rapidly emerging (&amp; profitable) world of the grifters who lead the movement I can say with 100% assurance that ending Covid mandates will do almost nothing to change this group of people.
6169,"@PhillieSteak What do Covid camps have to do with Gun Control? Since you brought up Covid, I wouldn’t go around giving us a lecture on how we handled Covid considering how many people were killed in your country alone, or gun control considering how many still get killed from mass shootings 🤨"
6170,@Goddess98465465 @JoJoFromJerz @Acosta Say hi to him 😊 Montreal will be back on track this summer with all the Covid restrictions lift off.
6171,"1. Reported that retrospectively
evaluation of the viral shedding in 2518 COVID-19 patients hospitalized in Illinois from 5 Mar to 9 Aug 2020 rebealed that total of 959 at least once 14 or more days after their initial positive test, 405 (42.2%) of whom
were still shedding virus"
6172,@jakeshieldsajj This is literally a picture of the number 1 comorbidity that contributed to covid deaths.  Obesity.
6173,"Elevating these afraid, overly effeminate, Covid-crazy loser voices in society is almost becoming misandry. Remember when courage was celebrated? When men and battle-axed women leaders celebrated? I vaguely remember. Pepperidge farm remembers. More men less Gates next pandemic."
6174,"@risemelbourne @noreward_norisk How on earth did #humanity last so long and how did there get to be so many of us on the planet today without the never ending list of 💉that gets longer every year, and now they want people to have Covid jab every six months. What happened to herd immunity, or is it not allowed?"
6175,@Ola7unde @SadiqIb66021027 Watin we no go see for this online 😂😂😂She no ever feel anything at all 😂😂werey put covid 19 logo Dey call ham breast 😂😂😂
6176,"@SamDavi99667843 'Australians are still pointlessly having their livelihoods held to ransom over ineffective, potentially dangerous vaccines that don't stop the transmission of COVID-19.'"
6177,"@Rosenlaw @pete_vm And they had no issue w the other mandatory vaccines, just the one for COVID. They made their choice &amp; now face the consequences"
6178,@DeborahMeaden @JMPSimor We didn't know we would be plunged into a Covid pandemic! How short political memories are.
6179,"@colintucker @mjrowland68 I literally can't think of one thing he's lead on. Natural disaster, COVID response, vaccine roll out the list goes on, he's done nothing. He's the antithesis of Jacinda Ardern. He's lucky we haven't had a huge terrorist attack (🤞 that doesn't happen)."
6180,@SkyNews Expect it to double and then double again due to this Governments criminal covid policy.
6181,Let's see if we can get 2 more in before bed time. We're going for a record here now that COVID isn't killing us in sufficient numbers anymore. https://t.co/vJpJKoxZjt
6182,"@fordnation “We’re the only party to set up Covid testing in our ridings and deprioritize hotspots leading to greater community spread throughout the province and longer stay at home orders. We know this caused many businesses to go under, but we really didn’t want to follow the science."
6183,"1. He was a double agent

2. Tobias Harris was the best floor spacer on that team

3. COVID year dont count https://t.co/0QS8QX4jiS"
6184,Doctor on latest coronavirus developments as U.S. approaches 1 million COVID-19 deaths https://t.co/jEZEV7vuCc
6185,"I'm wondering if the stink about Fauci is Putin related. The CDC and WHO work together. WHO counter manded Putin. He started the propaganda stuff about covid. Russia has the lowest vax rates. So if Putin is punking Fauci, then Rand, Gosar, Jordan, MTG, Boebert et al are the paid."
6186,"St. Louis @Cardinals fans, I have some great news to pass along. Pitcher Adam Wainwright (@UncleCharlie50) has been removed the COVID-19 list and is back to playing! ❤️❤️❤️❤️⚾️⚾️⚾️⚾️

#STLCards"
6187,"1,389 covid deaths in the past week

1,389 families grieving lost loved ones

#ToryCovidCatastrophe https://t.co/DYEnc90aAr"
6188,Bring back Covid restrictions because at least people weren’t getting shot every day in mass shootings because there was no where to go.
6189,"Which is good! Twitter is terrible! And bad for nuance!! But I think Covid policy is riddled with complexity and nuance -- after all pandemics, like climate change are Wicked Problems. https://t.co/GnLeL3r8NG"
6190,@GRABishop @globeandmail Good stuff — circling around things that @kaisercolleen and I have been thinking about for @SP_Inst (when not dealing w/ COVID and it’s knock-on effects on all our lives).
6191,Atleast covid ain't too bad now
6192,COVID-19 infections in Australia hit worldwide highs — and experts predict another Omicron variant spike is coming  https://t.co/hhA7cB1R7L via @ABCaustralia
6193,Covid has not departed... https://t.co/UCM7yPLqKM
6194,@Salvadordabaia Covid? Is u again?
6195,@UKGastroDr @livinglove14 @projecthalo @BinitaKane The JCVI did not recommend the vaccine for kids as the evidence was not as strong as that for adults and most kids have had natural COVID. This could be why uptake is low.
6196,"@Wendys really?? Seriously??? $6.00 for a damn single cheese when it says , $4.19 as of May , 3 2022. Then employee tells me it's a old site and I show him the date, then says it's because of COVID!!! Seriously .. you lost me and I'll tell everyone in Port Huron"
6197,https://t.co/27c7R7fA19 Belmar celebrates 150 years. Still a party town and a great destination for whale watching and fishing.  NJ Seafood Festival is back -- this weekend! Update on beach COVID memorial.  Life-saving post on the Shark River (no Sharks though).
6198,"@Sci_FactChecker @LukeKaven @LauraMiers Missing in your weird little internet stalker harassment collection: proof that she claimed she had ""perfect vitals"" before she developed long COVID, and what specific time frame she's referring to..."
6199,"We have been notified that a player who attended the JGN #5 tested positive for COVID. We will be removing Smash from Tuesday &amp; cancelling Wednesday this week respectively. We recommend everyone to get tested.
Thank you for understanding. We hope everyone stays safe and healthy."
6200,@Mastar_YT @JorOverrated @TheHoopCentral AD cant play 35 minutes without tearing 3 ligaments and catching covid
6201,@SSN_Buffalo Big Loss For The Bulls He Played Well For Us After He Came Back From Covid
6202,Poor Luca tested positive 11pm last night (this is my kids at Prince Charles hospital around 5:30 yesterday). Chloe is with me and terrified of getting Covid. Inevitable I guess. https://t.co/tw6JFJKPfy
6203,Everytime he trys to get out of the spotlight they drag him back in #COVID19 #Covid_19 https://t.co/1gLDOOUPlg
6204,"@ME_Rogaland @voxdotcom How's about we call ""Long COVID"" by its medical description: septicemic COVID.

That is, a bloodstream infection.

Similar to dengue and plague.

What's with ""Long"" ???

That is not a medical term."
6205,"The booster dose is very important for effective protection against Omicron. If you caught COVID-19 before you could have your booster, you will be eligible if it’s been three months since you had COVID-19."
6206,"@mikepompeo Prayers don’t SOLVE anything, so you just keep praying while Americans DIE, just like during COVID, PATHETIC!!"
6207,currently thinking of ways to make it obvious that i’m a kyunbebe since i’ll be seeing changkyun &amp; the monstas during hi touch or whatever they’ll have us do bc of covid
6208,Covid 19 in the world 🌎 05/15/22 https://t.co/TUJNTJAPpS
6209,@FrankRGardner @HeathrowAirport Come to mine Frank I’m still shielding .Almost 3 yrs now . Disability has become  something people see as stuck on their shoe since Covid . It’s no longer worth leaving home anymore .
6210,"@AdamLaxalt @CortezMasto The COVID relief bill that supports ALL of Nevadans, did you not vote against it ? This is just your usual selective grandstanding. Get a sit bro"
6211,"In response to the High COVID-19 Community Risk Level status and guidance from the Evanston Health and Human Services Department, ETHS students and staff - regardless of vaccination status - are required to wear masks indoors starting Monday, May 16.
More: https://t.co/FC9g6FBvIU"
6212,I just wasted three covid test .. man whatever
6213,"I am covid minimizer convert.

I ain't doing restrictions ever again..and I was with N95 on the beach in 2020🤣

You tired me..wear off-ed me..Los done!😇 https://t.co/CWQzEaxEAL"
6214,"@LongDesertTrain @gregggonsalves MS has waves of fatigue. Don’t let it get you down…i feels like i prolong my episodes when I worry about how long they will last. Instead, I tell myself that I’ve got a free pass to binge watch some TV for a few days before I try to get back to life. 🤞🏻that Covid is similar."
6215,@rightclaat Yeah I'm pretty sure it's a covid thing
6216,"@davidwpeddle @philofelist @dondarlingSJ lmao. No one was fired champ. The EA act was used to clear terrorists out of the streets not covid. ( cant believe you are that stupid ) Sweden , if you knew anything, did go to a lockdown. They went quite late which is why they had triple the per capita deaths as their neighbors"
6217,"I’ve really had it up to *here* with certain people trying to tell me when/where to wear a mask 😑 So it’s been a while since both A. the pandemic started, B. I myself had Covid, and C. masks aren’t required, I’m masking up whenever I go out regardless."
6218,@red_herring123 @mrriau1 @shalom08 Yes I hear they declared is covid over now! While we were there the big supermarket in puerto Escondido was enforcing the mandate but we had no problem with our 3yr old. Then one day we went and they said we had to put her in one because the rules had changed. Was awful
6219,"Monkey Pox is transmitted between humans via respiratory secretions. The usual droplet dogma is advised by CDC, but I doubt that will be enough once it gets going. Use airborne disease control precautions, just like with COVID-19. 

It’s also thought to spread through contact. https://t.co/pKKv2rSkpd"
6220,"As COVID hangs on, the 'new normal' is leaving many behind https://t.co/VAhdA4JyDe"
6221,@ESPNNBA COVID Ring CONFIRMED !!! https://t.co/hefxF5F9I5
6222,@AHRose5 @erikka2ks08 @melissaanne921 @RickK2Snowboard Right. This was right before COVID!!!
6223,"@PeterHotez Why don't you discuss how almost everyone getting boosted is getting COVID, blood clots or death?"
6224,"I remember when Rich wrote an op-Ed at the start of 2021 claiming that Biden ending MPP and the safe third country agreements triggered the border crisis. The problem? Trump wasn’t using either program since COVID. Remember, pundits aren’t experts. https://t.co/0nSiKVzf0m https://t.co/mASPWttv72"
6225,@drxyy_ @poole18baby @coumba04842376 @baby_face_goat @DrGuru_ Regardless in playoffs we been turning over a lot probably Because our team chemistry isn’t solid cause of injuries and COVID so different line ups minutes for players all season etc
6226,"What has killed more people? ... guns or covid ?   Covid came and they locked the world down .....

They still manufacture guns on a daily basis.... then complain about all the mass / random shootings"
6227,"@wendibloomenth1 @MitziDean One of the least responsive MLAs . It’s as if we are beneath her consideration.
It would be interesting to see if you can make an appointment.
Or is she one of those who won’t meet because...you know covid.  Ask her to meet you in a school classroom during school hours. NDP👎"
6228,The United States faces the real and actual possibility of losing sovereignty and jurisdiction to the WHO if and when it decides that confiscation of American autonomy is necessary in order to combat what it perceives to be a global COVID threat. https://t.co/4U3bhEdFez
6229,"@anarchodelphis @macroliter ❤️ Thank you, I’ve now provided my medical history with multiple tweets documenting my post-Covid experience, in case anyone needs “proof.”"
6230,"I feel like people need a tangible reason not to get COVID with all this

It impacts your ability to think, your heart, your ability to breath &amp; your intestines(you need to be able to eat &amp; get nutrients) &amp; even your ability procreate by impacting fertility

That’s enough reasons"
6231,@rarediseasemom As someone suffering through Covid right now I said I wouldn’t wish this on my worst enemy but I would wish it on this a-hole!
6232,@ShantaKyrie Yhhh and Covid protocols as well but oh well
6233,Natural Covid Protection through the Foods We Eat | Nature's Real Health https://t.co/LuUseFPiLj
6234,"@classicexter @Tua_motu @MarkGerretsen I've been held hostage and unemployed in Canada for 4 months. Before covid, I endured systemic discrimination based on race, gender, origin, and age. Now, North America's ideology is making me a slave: no rights over my body and unable to leave the environment that oppresses me"
6235,@GerardFarrell67 @MerianneJensen Wow.  And you know just by looking at them whether or not they have an underlying health condition that could make contracting COVID a dangerous thing for them?  My son is 26 and has an overactive immune system that attacks his entire digestive tract.
6236,@FUCKlNGBATS me getting covid doesnt count i was fine and i quarantined well
6237,"@gbsheard Would like to see Akinola use an orchestra more, cause his more orchestral stuff has been amazing - ROTD’s music was produced in covid restrictions and sounds FANTASTIC. Tho I really appreciate Segun’s choice not to have orchestral stuff each ep and changing it up feels very DW"
6238,"@helenjaneadkins @1CeliaGreen As a parent of a child with self reported “Long Covid” I can tell you it’s very real.  2 years now.  Now @ 50% school attendance.  Passes out in class.  Heart rate can get to 180 sitting down.

Because you’re lucky enough not to have experienced it.  Doesn’t mean it’s not real."
6239,"Based on what has been seen overseas and on the modelling, around half of the population will have been infected with Covid-19, says Te Pūnaha Matatini contagion modeller Dion O'Neale. https://t.co/ndzKChWa2e"
6240,"@GOPChairwoman Why did it take so long for trump to address Covid? Much, much worse… drink bleach, drink urine, use internal lights…. Interesting that a vaccine worked better, eh?"
6241,"This was always a chance. The trust people put in governments and the big pharmaceutical companies, who have been proven liars over decades, was astounding. Those who refused to get the jab were laughed at and called conspiracy theorists. #COVID #pfizerdocuments https://t.co/obG5BYHlOa https://t.co/z0FZR4A9M6"
6242,"@VixNdwnq For what it’s worth, until COVID os done, I always wear a mask. X"
6243,The left will continue to use Covid to control people. Control is what they are really after
6244,"Shame on the gynecologists and obstetricians of the world, who KNOW how few medications are safe during pregnancy and breastfeeding, for pretending they knew the Covid “vaccines” were “safe and effective,” when the simple fact is NO ONE KNOWS the longitudinal effects of the jab."
6245,"Inside dystopia, dystopic events dont stand out as much. 

Pearl Jam: our drummer got COVID, so we selected a high school senior who is a fan and had him play the show, inside the packed venue. 

I believe this is viewed as a ""heart warming"" story under late stage oligarchy?"
6246,"@Reuters Why regurgitate B.S. you don't know if there's really a covid outbreak or not we never really even had a covid outbreak here it was overhyped the numbers were inflated💯
💁🏽 I'm supposed to believe North Korea is having a covid outbreak from Reuters 🤔🤣😂🤣😢"
6247,@ElleBeingMe @Natasa1952 @bigpapa4oh @bitcoingrogu @DefiantLs Honestly the fact people are so outraged that they have to give up this minuscule sliver of comfort for the wellbeing of others is far too indicative of a larger problem we need to adress besides covid.
6248,@sdbaral Basically if you don’t believe Covid can cause anything and everything bad for your short term and long term health you are a minimiser.
6249,"@ChewIron I massively respect my schools stance on open communication and honesty about the COVID situation… sending a note like that last night must’ve been incredibly difficult and embarrassing, but I respect them for doing it."
6250,"It doesn't really disappear, they suppress the info. They're going to try and pull 2020 all over again, by using the flu season numbers to inflate covid cases so they have an excuse to mass-mail ballots all over the country.🇺🇸🇺🇸🇺🇸"
6251,"My ass in Chicago like 🙄 because our mayor already gave $283 million of our COVID funds to the CPD. Like fuck them all they do is surveil and arrest Black and Brown people for being poor. We need that money for schools, better air filtration, and homeless folks. https://t.co/SDQRXZ338j"
6252,@Shazzaem14 @DeBlauwePen @Jklunden Thank you for what seems to be a thoughtful comment.  They are sometimes hard to find when Covid vaccines are discussed.
6253,N.Korea's Kim orders military to 'stabilize' drug supply amid COVID-19 outbreak https://t.co/tZ2uTFGkGL
6254,"Counties with highest COVID-19 infection rates in Florida
https://t.co/GmFTVV7gNW"
6255,"@Saikmedi @ORhunter @PNW_working_mom @StacyStaggs3 @senorhettler My understanding is that this is pre-omicron data for the trials. That they needed a bigger, longer trial. There is pushback re the determination that this is mild in children. Compare covid death, hosp, disability in kids to other infectious disease numbers."
6256,Did Covid make anyone else break out geez Louise
6257,@AlboMP Need to know what ALP will do about accurate public health messaging about SARS Covid
6258,"@somechewlip @EliasHoshea @viv_cooper @of_flocks @Gazza41 @LeftBehindPoet @Roblev0 @Martin020455 @wanderer_bolton @wobski421 @BeowulfSchaefer @TheGhos72578902 @ShegorTheReador @cybremike1 @Chr1s_not_a_bot @AndrewKnight226 @GeorReader @just2sayin @1ainTro11sBots @Jimbo12449841 @SetCondiment @AgathaPlNKERTON @JonHlluk @PaddyM10128237 @Musc1esbri2 @Claesson_Kate @Begentle50 @CIaeson_Kate @Rayjudd7 @afewpoints @stilllearning90 @cathyby @Obohobofromnobo @HWick_Chris @Christinauk53 @PetrasPics66 @CredaCreda @David19531501 @EuOutta @ChrisEv06631592 @Davidmetroland @Nicoledso @GeoffBarton9 @The_Leaver @ConraddKonnrad @Desuetudine @JohnRya13591294 @unhappywithshit @LGBTSRH @Daddy__c0o1 I think it’s generally accepted across America that Covid lost Trump the election.

It tanked the economy. It also created division between Washington and many states on handling.

But importantly it stopped Trump playing his ace card, large scale gatherings in person."
6259,"Dumbasses. UV rays trip Vitamin D (retinol, FIR, melatonin). ALL crush COVID. Australia highest UV in the world. IF they let the Australians out, Mask-free and Without Vaccines plus a REAL immunity test (not PCR bs) then they may've registered Zero Deaths. #FactUp #SatInPark #CFD https://t.co/8RUO6dAony"
6260,"@thebradfordfile This is your daily reminder that Former Guy lied for months about a deadly virus, mocked pandemic protocol, and held numerous Covid Fests while businesses/schools closed, and millions lost their jobs."
6261,"@LindenmuthWendi I have covid and so I will indeed stretch out, but on the couch."
6262,Could we upload covid to them and would that do much?
6263,"@suitedupwook This bear is easy to poke holes in. The SPX reacted just the way I wanted off of the Covid anchored vwap. Let’s see what happens to commodities, when/if USD loosens up. Fed is watching to make their pivot"
6264,"@John_B_east72 @geonova22 During flu season ! Follow me? During flu season is NORMALLY when you see seniors who are at the end of life care ,pass....its because they are at the end of life .covid is just the last blow.usa took measures that intentionally killed seniors and at risk ."
6265,"@PeterHotez Wear a damn mask and use covid relief funds for ventilation and filtration, not for more cops"
6266,@RealCandaceO 100% it is. We saw zero cases of these diseases through the first 18 months of Covid prior to the vaccine. All Covid deaths during that period made no mention of these conditions.
6267,"All that shit talkin i was doin came back on me, think my ass finally got Covid 😭😭"
6268,@SethDillon @DjokerNole @InteBNLdItalia Headline Idea: Novak wins Italian Open after threatening opponent he'll infect him with COVID if he doesn't back down.
6269,@patrickbrownont @The_Rae_Girl @PierrePoilievre And then Pat was worried he’d catch COVID in jail
6270,"@kieroneil @MaryLTrump The opinion of sacrificing these lives in order to create ""herd immunity"" from Covid-19, came from those who value the ""Right to Life"" in their political views.

#Irony"
6271,@OXHarryH1 @Dalmane15 @ryanbeed @JohnRee58027351 @ptcjoneses @DrAcula987 @XRadarP You'll have to forgive me for not believing the statistics when we run PCR tests at 40+ cycles and anyone who is admitted to a hospital for any reason becomes a COVID patient if they subsequently test positive (even w/o symptoms).
6272,"@KTLA I miss COVID  lockdown. Seriously, it was like mass shootings and car chases had all but disappeared. I actually felt safer and more protected from crazy humans."
6273,"@LauraMiers @tmcdonnell4 @FinchTH @Gab_H_R @ZiikZiiii @ChristosArgyrop @JT_Grindrod @AnyVictoria10 @lisa_iannattone @fitterhappierAJ Agreed. And I should say this has def been happening for a while. 

Publishing a book on the vast amount of chronic, psych, &amp; “autoimmune” illness caused by underlying, persistent infections (incl Covid) and its associated coverup is one way to find out quickly."
6274,"Andy Vermaut shares:Shanghai aims to reopen more businesses shut by COVID, Beijing battles on - Reuters: *… https://t.co/VbKQLv8xfi Thank you. #AndyVermautSharesThisNewsWithLoveAndHopes #TheWorldCanBecomeABetterPlaceSomedaySometime #WeNeedMoreLoveForWorldPeaceNowAndAlways https://t.co/apltpfBcjt"
6275,"@kat8888 @JoJoFromJerz @Acosta Kathleen:  This is true.  Americans ""yawned"" at a MILLION dead from COVID what are 10 or so a day?  Nothing.  I believe it  helpful to  show a line of dead bodies with their injuries so people could see what death from a gun looks like.  We would rather see a black plastic bag."
6276,I feel like after covid I’m struggling with really bad ADD. Anyone else feel the same?
6277,"Covid is over, nature is healing. https://t.co/vc7sOCfITb"
6278,@Boredbouncer @wikileaks @VersoBooks Hard to believe there are people with such a deteriorating brain. Sequels from covid brain washing maybe?
6279,@smudgetwo me neither!!! i was mostly SURPRISED when i finally caught covid bc i expected i would have just gotten it from the tube at this point but nope
6280,"Your mind &amp; heart &amp; gut are your most powerful tools 

That’s why it’s important not to get COVID

I used to be way smarter before COVID lol 

we need our ability to think and feel to be aware &amp; maneuver in this world 💗"
6281,@regrettesband It seems like half the performers I follow are getting covid right now. It feels like we are in a stealth wave where covid is actually really bad again but everyone wants to ignore it.
6282,@loscharlos @drgomulka @andrew_croxford I've known dozens of good friends over the last two years that have had covid. None have long covid. A binomial distribution calculation says the probability of this is extremely low if the prevelance is 15-20%.
6283,This is talking misinformation about covid at the moment but it would take nothing for it to overtake pain patients &amp; opioids by declaration that any of our advocates or researchers is misinfo &amp; thats it- all docs would be again forced to abide. Fair warning.👇👇 https://t.co/XMvmsz2x80
6284,"@nycsouthpaw Greasy smoke kills the COVID virus, don'tcha know?"
6285,"my entire torso was being crushed for 2 days straight and not being able to cough or sneeze for fear of my head splitting open in pain, not being able to eat food on my fucking birthday, and having delayed access to covid treatment which prolonged the more severe symptoms extra"
6286,@WhiteHouse If anyone else would have posted this it would have been fact checked and their account would be banned for spreading covid misinformation. I guess the algorithms don’t apply to you guys.
6287,She has money but she wear mask to be safe from covid https://t.co/mfDRI0pXU1
6288,"@CarterA_60 @bashabearstrack @BashaAthletics Thank u Carter.
Had a great career at Basha and the last two years after dealing w the Covid setbacks your first tow seasons and placing in Too 10 in 6A disc two years in a row is an impressive accomplishment. Out of all the kids each year very few make top ten, let alone 2ce."
6289,Giannis played an NBA Finals with Covid and no knee. Middleton can’t even play a Game 7.
6290,@dav_ztn @greatmando_nft Would you equate the Luna death spiral to Covid?
6291,"@tomhfh Have you included extraordinary covid spend? Have you included T&amp;T, PPE, unfavourable contracts with the private sector?

If so, given the levels of fraud, corruption and waste on U.K. health spend during the pandemic then your comparison won’t stand up."
6292,"Yay, now I don’t have to worry too much about COVID when I go out. https://t.co/N88LlBeoGv"
6293,"I'm a big fan of Pierre. I pray he is what he appears to be. But he is running for a Corrupt CPC HQ. When O'Toole supported the Liberal narrative on Covid, he not only reinforced the Lib narrative, but also the perception that Covid was real. Many of us now realize it was a"
6294,"I'd like to follow more people who tweet around the covid pandemic, WHO, WEF, vaccines, etc.... any suggestions?

If you tweet on these topics, I always follow back."
6295,"@MrReaganUSA 
Hey Chris;
I'm weird. To me this isn't a water bottle. Covid restrictions say that in public places (eg restaurants) a person eating or drinking don't have to wear a mask. I carry one all the time. I call it ""Mask Repellent "".
Just saying..... https://t.co/1abHC6xKJT"
