,Tweets
745,AwesomeCapital: Pelosi calls Title 42 hold-up in COVID-19 bill ‘bl... https://t.co/v0iNsZqHsj
746,When Covid hit and the casino was shut down we drove to Philly a few times Lmao
747,@MichelleBoudin @peacejoygrace @Tampa_Egret My father is immune compromised and my grandmother is 96 with cancer. Both got Covid and they’re fine. It’s not a death sentence.
748,"Went to doctor with long term fatigue after having had covid 6 months ago, she told me to get the vaccine as a treatment. Western medicine is dead to me."
749,"Philippines COVID update: 

- New cases: N/A
- Average: 129 (-22) 
- In hospital: 5,192 (-16) 
- In ICU: 474 (+2) 
- New deaths: N/A 
- Average: 2 (-)

More data: https://t.co/Nj7sa27IVA https://t.co/HxJkK1x1tp"
750,"This is how going to work feels like #everyoneleaving #callinginsick #covid #everyonelate #work
https://t.co/R515yEYftX"
751,For the 6th time in 6 months my 4 year old has to quarantine from his classroom for a week due to a COVID exposure. Can’t test to stay. No one is changing anything to ensure my wife and I receive childcare and that my son gets enrichment. The burden just all falls on the parents.
752,@Amalgamquietude I was a RN for 22 years while in Nursing School my Prof worked at OHSU designing Vaccines we learned a lot.  About 1 in 20000 people have serious side effects. Look at the CDC data the COVID Vaccine has saved millions of lives. People have died from taking ibuprofen from GI bleed
753,@Ibrewlieve ⬆️ another perfect demonstration that even practical mandates (that were *still* blocked) to help fight off a deadly virus during a global pandemic has the false appearance of being “evil” to Covid conspiracy theorists
754,"@YakkStack Most troubling for me is the under 19 age group that has more deaths and hospitalization from vaccines than from Covid.  
It needs to stop.
Its mandated, literally killing and hospitalizing children every day, so Drs, public health and politicians can be paid by Pfizer.
“Science”"
755,covid didn’t even hit me as hard as whatever this sickness is
756,@MailOnline He got the covid vaccine
757,"@medriva Dr. Kim is getting ready to cure every covid case single handedly.

#NorthKorea
#KimJongUn https://t.co/uZgE27i7CN"
758,"@Billwoo43533006 60s style Chemical castration is more painful, so I’ve been told. About Lying, first you’ll need to find a Truthful MP, then Judge. Covid inquiry is forecast, tho doubtful we’ll kno it’s conclusions. #GroomingReport is pathetic, worse than any bad joke."
759,"@PrecisionSTFU HELL NAH bucks didn’t have their second best player. nets season was just horrible chemistry, injury, and covid. Heat was literally being called phony contenders before the playoffs and nobody thought they would get this far"
760,@imafan70 @SpeakerPelosi Oh I see.  The return of conflated death stats if a person gets hit by a car and dies but has covid.  How 2020 of you.
761,"If your kids can't go to school face-to-face due to COVID, check out the massive suite of 1300+ PPT &amp; video lessons I've been involved in creating. Love hearing from families saying these resources have made isolation smoother. https://t.co/3EhREmXnUo https://t.co/3JnDK7YH8k"
762,@gutterbeats_eth Top Shot and boredom during covid. Have always been interested in tech because of my advertising day job.
763,"COVID day 4: temperature is gone. Still cough, gain some strength."
764,"This year I've gotten COVID, broken my foot, injured my neck, and now have gotten a cold lmao"
765,"@stillgray I’ve only ever tested myself once because it felt like I might be coming down with something and I was about to attended a funeral with lots of old folk. It’s mind-blowing to me that there are relatively healthy, young people out there who are still paranoid about Covid."
766,Nobody warned me about GBS. 🥲 Ga exist diay ni? 😆🤪 Perti pa ko likay sa dialysis and COVID. 🤪🤣 Laban 🤣
767,"@jillastark EVIDENCE that covid mitigation &amp; birder closures SAVED QLD lives👇🏾 QLD had only 6 covid deaths from Feb 2020-Dec 2021 ... when the QLD Labor gov caved &amp; #LetItRIP 
5 months on we now have 1.08M cases &amp; 940 deaths 👇🏾 https://t.co/Io1QQeoMD8"
768,"If you have covid and take a long bath, how long does everybody else need to wait to use that room"
769,Daily Confirmed Covid Cases per 1K Population by County For ID   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/o1duvaJwbJ
770,Because they are covid fascists prepping the masses for worse attacks on their freedoms! https://t.co/4AogYr9V8v
771,"And the two are super irresponsible with the Covid, they go out to everywhere and they never worried about the health and protection of their own daughter, who will say about someone who is not their daughter and especially at this moment that Malti is no there with 100% immunity https://t.co/SHPCqI79kh"
772,"@Citizen_Kayy @jenniferatntd The people there support 0 covid as millions do not wish to die. They have quarantine requirements for those who are tested positive. They are required to go to the hospitals for quarantine. Those who refuse are arrested. If you drink and drive, you are arrest in the FREE USA. https://t.co/J9508DwuC7"
773,"In the season of below deck I just started, the teaser revealed some scenes from the beginning of covid, and I think this may be what actually does me in."
774,"@swooper74 @chrisdavid39 @PierrePoilievre Insinuating they were the organizers doesn't make it true. They saw themselves as the leaders. The corporate press marketed them as to further their narrative. But the truth is, it was a spontaneous protest against covid mandates and restrictions"
775,N Korean leader sends in military to help tackle COVID outbreak | Coronavirus pandemic News https://t.co/L40AfAcJNE
776,@eliehonig You're back at the studio very fast. Where's your isolation? Was this a fake Covid for publicity like ex CNN anchor Chris Cuomo?
777,@pleuneotheater @AJRBrothers I think the last time I saw you guys was 2017 in Vancouver aghh I need to see you live again please come again for OKO (I was going to the Neo show in Van but it got cancelled bc of covid)
778,"If you are like me, and your vaccine pass expires tomorrow, you'll need to re-request to get your vaccine pass on my covid record, and then again in a week, as the updated vaccine passes which include boosters won't be available until the 24th..."
779,"@givesnofoxes @maggiehenry_ @PeterHotez That was kind of my plan to, but my daughter’s school (she’s a teacher) gleefully abandoned masks as soon as they legally could, &amp; now we all have COVID. ( My daughter continued to mask) My symptoms started Friday, &amp; I’m getting worse by the day."
780,"@bobforgovernor Under your leadership Connecticut would have never reached any Covid 19 vax goals.  You think we forgot about the CTGOPs lack of science in protected the mass  majority of Nutmeggers.  Literally, move to Florida."
781,"Now, a Taiwanese congregation was targetted for a mass shooting in California. Do NOT say that Trump did not motivate this; he spent nearly an entire year accusing China of inventing and releasing COVID-19, and as such, hate crimes against Asian-Americans exploded."
782,this apparent covid-induced insomnia has GOT to go
783,at first i felt bad for skipping commencement but now i heard they were maskless and let covid positive people walk + celebrate w everyone u guys are insane #fr
784,Will BA.2 Cause Another COVID Wave in the U.S.? #BA2  #COVID19  #Omicron https://t.co/N7tQCXSdDY
785,"@writerlyai_bot @SophieGJSlack Darling, COVID is not a medication. Have her not speak as her larynx is obviously swollen. Have her sip cool drinks, Sprite, ginger ale and if you can get her popsicles, she can suck on those to bring inflamed down."
786,I still feel under the weather 😭 but I’m simply glad it’s not covid lol
787,"tpm, gripe ou covid?"
788,"This is how many lives could have been saved with COVID vaccinations in each state.

https://t.co/sLPKLuLXdI https://t.co/UoGtFpROTt"
789,@Mrs_kerfuffle_ i was on the phone w contact tracing when i had covid and this MF wouldn’t leave me alone 🙂
790,"@j_b_kennedy @CateConnors Yep! Looks like my 16 yr doesn’t have COVID, 2 -‘ve PCR’s and a bunch of -‘ve home tests. Dr tmrw to test for strep, influenza a&amp;b, pneumonia, mono. The works. It was pretty bad and now she’s got POTS like symptoms! I swear it’s still COVID."
791,Johnson want us to take personal responsibility for Covid – but England is left exposed https://t.co/RPf0DmlPy9
792,"2 days ago, CoVID deaths in all of Malaysia: 4. CoVID deaths in only NSW: 19. Go figure."
793,@DataDrivenFP @JohnFetterman Johnson and Johnson was just taken off the market by FDA last week for clotting. Astra-Zeneca same thing. You suuuuurrrrrrreeee it's just covid?
794,The ban on unaccompanied teens comes at a sensitive time for the city and for the mayor. Downtown Chicago still hasn’t fully recovered from the economic turmoil unleashed by COVID-19 and it has experienced surging crime. https://t.co/GKc1lhIHpx
795,"Ever since Covid, I've been avoiding Fast Food restaurants. I don't trust some of the employees there &amp; mainly cause they hate their jobs. I've seen to many unsanitary things at these joints. Contaminating anyone's food is PURE EVIL...
https://t.co/dtONHc2WOJ"
796,N Korean leader sends in military to help tackle COVID outbreak https://t.co/3ODddr3uf9
797,@GilmoreGirls I work in a group home for adults with behavioural disabilities and I watch this show with our one lady. It makes her laugh and sing and dance every single time. We love it and definitely helps us get through Covid a little easier! 💙
798,"1991 my pay $35k. Med bens included. Living expenses = 17% of my inc. No roommates, no spouse.
Covid allowed employers to push older workers out. I'm told if I reenter, mst start at bottom, w/ multiple degrees &amp; experience. Then I'm told ""overqualified."" Can anyone relate?"
799,@CultStateDotCom @theroyalandrea @ThatOneDude05 Covid 19 resolved by an m16 🤣
800,"@JenniferCandoli There's 2 components known to make up covid. A herpes virus &amp; said rabies but a very small amount. All the vax does is teaches ur body how to handle covid if u've never had it, cos covid is actually more than the body's able to handle. I got my vax &amp; I've had covid twice. IMHO"
801,@LePapillonBlu2 Ask the families of a million people who died of Covid while he denied there was just a little problem.
802,@pIodis_I7 @baskingturts @caveofbeauty 2/2 Not to mention restocks are unreliable since Covid. Kinda have to get it when you see it.
803,"@piersmorgan Like so many institutions that Covid exposed as being utterly incompetent and useless, it appears the institution of the Kremlin has been exposed for having rather amateur armed forces. All the gear and no idea - that's why he's fuming, his own troops r making him look stoopid"
804,"I have lost my sense of smell during this bout with COVID. Last time I remember smelling something was flowers on Friday morning. Just tried Eucalyptus oil and couldn’t smell it at all. Could feel it on my nasal membrane*

*Don’t try this at home, I’m a trained professional."
805,I went to visit my girlfriend and since she still has covid I had to talk to her through the window and this is what she asked me who said romantic is dead😭😭 https://t.co/mjGqTr88mh
806,Probably had covid 26 days before his death https://t.co/hdpb5MAIpI
807,@lhallwriter Genealogy. Since covid it became my hobby; time consuming and exciting.
808,Aidan’s school is closed tomorrow and Tuesday due to COVID. Just let these kids out early
809,"2) Distract from material economic problems and collapse of the integrity of government institutions. 

sympathy boost in popularity for ruling class around a common theme of “coming together” (9/11 , Covid) 

Create legal precedent that can be weaponized against revolutionaries"
810,We at Passim have updated our Covid-19 vaccination policy. Changes will go into effect Tuesday May 17. Please visit https://t.co/WwojjJkhMD for up-to-date policies. https://t.co/0KyiqYzjWw
811,@Lord_Bush1776 Covid caused the clots.
812,"Winners are grinners! Thanx to Covid it’s been a while between drinks for everyone at @Portmelbcolts Master’s. Along with our Women’s team, we landed a club quaddie yesterday as all sides enjoyed a win. Reward too for all the hard work of @DeanMillson behind the scenes. https://t.co/x9MUE9G2ma"
813,"@emsea_squared Yeah I see. I think a lot of us who are predisposed to these things are also as such to cfs, long covid etc as well. It's certainly part of the puzzle."
814,"@ElleMandell @tskould Few months prior Covid..at #puertocervo Sardinia. 💖💖💖💝

PS. I HATE COVID https://t.co/ZULlIty79G"
815,My 5yo brought COVID from school. He told me a child was sent home after coughing and he was sitting next to them. Two days later he has a cough. Negative RAT in the morning but PCR at lunchtime was positive. We have a 1-year-old with #cancer on #chemotherapy and #immunotherapy
816,@CaptAmericaWife My neighbor went to the ER not feeling well running a temperature they sent him home and didn't test for covid. he tested himself with a RAT he tested positive. This is the second person that went to the ER and said they aren't testing for covid. looks like we've given up
817,I hope I get so many graduation gifts and/or birthday gifts from my friends this year. It’s been a really long time since I’ve gotten a present from a friend since my birthday is in summer and Covid ruined my Christmas the past few years. I just like things.
818,"Hi @AusElectoralCom, I have Covid and in isolation I applied for my postal vote yesterday (Sunday) when should I start to panic if it hasn't arrived, thanks Carli"
819,"This week on Everyday Joe, Montreal comedian Joey Elias gives us his take on Quebec lifting its COVID mask mandate after two years, and has some advice for those who still plan on keeping their masks on.

 https://t.co/4qOmg3rurn"
820,"@notminenoway @SandrickRobin Yes, tfg's #AmericaFirst, rejection of free trade, &amp; his adding 17.5% tariffs set it up for manufacturers steady flow to fail.

Trump + covid + Michigan closure = formula shortage. Yet #Trump and his wannabe #MagaPrince son unfairly blame Biden."
821,"@almostanangel66 @CateConnors Do you have Long Covid? Long Covid has affected our skin, since it is an organ of the body also. The organic moisture I use is coconut oil based and my skin is still bone dry.🙃"
822,"Jessica Biel on Keeping Kids Entertained While They Had COVID, Mother's ... https://t.co/NiXazekX1E a través de @YouTube"
823,"@WesleyHuntTX @XRPTHECHOSEN1 Because there is no shortage, he’s bought it all up to send to the border, same with monocolonal antibodies, they we’re working against Covid and then he bought it all up, this govt is corrupt to the core, and we are all paying for it while they fill their offshore bank accounts"
824,"@KyrissaD Covid from tourists have left the island struggling and then over-tourism is causing a big strain on resources that are harming the locals. Like water shortages, etc. https://t.co/ozR2Myxdic"
825,@satchconsult @peterbakernyt No he wasn't listed as a Covid death! 🤦
826,"As someone who’s boosted and only 25, COVID feels really bad"
827,Ford reinstating mask mandate at facilities in areas with ‘high’ COVID risk https://t.co/vReqzcipEr
828,@trapperjohn37 🤔TFG shutdown the country for 2 weeks.  Unemployment highest during TFG. 7 of the top 10 states maintaining highest personal income during pandemic…Dem led.  States with highest per capital COVID hospitalization/death…8 of top 10…New GOP led.  Not sure what reality ur in.
829,"Home sick with covid, decided to watch all the LOTR movies again. (We do this annually as LOTR Day)

The scene at Helm's Deep when the people of Rohan are scared and feeling alone before battle ......then the elves show up, I CRIED SO MUCH. What nice elves. 
I might be lonely 😷 https://t.co/qFbL7xzOEs"
830,@Woogie_pog I'll eat the COVID dw
831,"@LizHighleyman @schmangee Damn !! I see COVID all through here 💔🦠
I hope all these people taking their vitamins 💊
Eating real good🌮🥬🥑🥕
🍉🍏🍊🫐🍓"
832,@GarysBlues He promised to get rid of covid!!!
833,"Thank you @CrabbBrendan , @ProfPCDoherty &amp; @3AW693 for publicising the dangerous path we’re on in #Australia re COVID. It’s so important to have solid info from experts - our political leaders seem to be ignoring it."
834,"#N Korean leader sends in military to help tackle COVID outbreak | Coronavirus pandemic News is now trending on https://t.co/u9S6lllD3n
https://t.co/u9S6lllD3n"
835,"My pal and I went off to Spain weeks ago, on the old 'recovering from covid six months' passport. Trouble is, she tested postive a week before we went. A runny nose for a day, ignored it, the ENTIRE thing is a scam. Our human rights are being ignored."
836,@noplaceforsheep I have been diagnosed with Covid. I asked when I will be getting the anti viral the govt procured for this purpose? I was transferred to an outsourced medical company who basically asked me a few questions and then claimed I do not qualify for anti virals
837,"VICTORIA
COVID-19 (R_eff Charts)
16-05-2022
========== https://t.co/MJo8DeQXGY"
838,"We're open for business! Book your corporate accommodation today with UrbanStayLtd!
- Quality Accredited
- Covid Safe
- Central Locations
- Fully Furnished and Serviced
- Lowest Corporate Rates
+44 208 691 3920

#businesstravel https://t.co/FGwhxZ0wVw"
839,"I'm covid positive btw, so today I feel like real shit and the corn looks cute.

If is this the sacrifice I have to make for the corn to fuck the beras. I'm willing and honored to. https://t.co/i1sxezCPQe"
840,@ryanbeed @Lunatic__Fringe @JohnRee58027351 @OXHarryH1 @ptcjoneses @DrAcula987 @XRadarP The problem is that people who don't have Covid symptoms are being diagnosed with Covid solely on the basis of a positive test.
841,@seymour_burns The “discernible cause” is the Covid emergency order Biden keeps renewing for no reason.
842,My Uncle told my Mama ass she boiling with COVID cause she got vaccinated 😭🤣
843,"@bharris1968 I think the major problem is, just as it was when the covid virus began, people are hoarding"
844,"I just failed a covid test, I have a bit of sore throat, is this it? The world went off the rails for this.?"
845,"#Covid policies were so strict across the globe, it ushered in a kind of #Nationalism we've never seen; death knell for globalism?"
846,"Saw the new Dr Strange today.  I’m very not caught up on the MCU, but a big Sam Raimi fan.  I thought it was a very good popcorn movie, with some fun Raimi Easter eggs that added enjoyment for me. 

It was my first return to a theater post covid and I am pretty pleased with that."
847,@soniamariesays Another thing that’s freaking me out is not only have so many people I know gotten Covid recently but none of them have had “mild” symptoms - everyone is like “I WAS DEAD FOR A WEEK”
848,@avenuuu I have yet to try Popeye's (I am planning on going with Gundham after he survives covid) but I think we all can agree that even the most mid fried chicken can make people for feral
849,@spacedustkid13 @aarielsos before the shutdown in 2020 he dyed his haor pink for the original wildflower music video but due to covid they couldn’t film the original one. so he bleached it to blonde :)
850,"Covid update:

I just tried to smell lavender essential oil and I can't smell it. I tried eucalyptus oil, really potent stuff, and I can't smell that either. The only one I can smell a little is the wild orange. Smell is gone now. Hubby is fine. https://t.co/mVsQs1Z6lV"
851,@too_long_covid @MeatMechSuit They will become a different problem… eg diabetes or (insert disease here) abstracted from SARS2.
852,@marcusdickson94 Had my daughter tested before her first xc season and discovered she had such low ferritin levels that she had to have an iron infusion.   She now tests every 6 months.  During Covid we missed a test and when she tested again it was even lower so another infusion.  Have them test
853,"here's my #KinnPorscheEP6 reaction while having covid lol not sure how i didn't cry the last few mins, it was a cute epi 🥲💕 #KinnPorsche https://t.co/ZEYLHyxHcL"
854,"What happens if I'm in COVID isolation during election week?
#auspol #AusVotes2022 #COVID19Au https://t.co/jxIePmgPLi"
855,Is there an organization or person that you know makes a big impact on the LGBTQ+ community? Do you know someone who went above and beyond for the community during the COVID-19 pandemic? We want them as Grand Marshal! Nominate these amazing people today: https://t.co/2nQw0XmXBZ https://t.co/bYhdrkdxqs
856,"Homeless women  in cars since covid a regular sight for me. 2017: There’s a pervading myth that poverty couldn’t possibly exist in Australia, the ‘lucky country’. ..over 2.9 million Australians currently living below the poverty line, re-examine our understanding of inequality."
857,Could a Covid-19 person do this https://t.co/VsYIZDzwtu
858,"#BlueWaterBridge Effective April 1, 2022, fully vaccinated travelers heading into Canada no longer need to provide a pre-entry COVID-19 test result.  Questions?  Call Customs – U.S. – 810-989-8800;  Canada –506-636-5064 
#MDOT"
859,"Doctors say COVID-19 re-infections are happening at an alarming rate because immunity is waning.

https://t.co/WlbB6eR4cq"
860,you know covid is a touchy subject with a lot of people and probably should be. but tell me the truth Dr. Fauci how much money have you and your people made off of this crime you have conflicted on the world. your evil counterparts will serve your sentences on Judgement Day!!!!!
861,@StrikeDebt Oh sorry-  I had a significant drop in my self employment income for one quarter due to Covid so I qualified both times.  It wasn’t in the millions but the funds def did replace my lost income.   It was a total grift for many others
862,@TopHatSkull @peterbakernyt Lol. So he was still counted as a Covid death and you see no problem with that. Too dumb for words.
863,@Surgeon_General This would be a good day to approve a vaccine for kids &lt;5 — or give parents anything more than thoughts &amp; prayers as to how not tobe be sitting ducks for covid. #ImmunizeUnder5s #EUAinMay
864,"@BenK78457034 @EricTopol Maybe...  read the article...  before suggesting that everyone play Long Covid Roulette?

Then again you did start your comment with ""I don't think..."""
865,Baystate Health reports 86 hospitalized patients with COVID-19 https://t.co/p3QIrwseQT
866,@nicholas_leyy Cool song - lovin the Brothers Griiin recent releases. Covid is (mostly) over and life is back to normal - fuck yeah. I’ve got tickets for The Lips gig in Liverpool and can’t wait to see you all ❤️🍺❤️🍺
867,"Top story: @USDOL: 'People with long COVID may be entitled to workplace accommodations. If you know somebody with long COVID, share this link, with answers to common questions: https://t.co/ulY1xLcWZD ' https://t.co/9ygnDdreR1, see more https://t.co/8SoOlApe5m"
868,@mcdi2003 @SheepOnDrugz @ScienceWDrDoug @MathesonVikki The issue is that everyone believes that the information on the CDC website is actually true. What makes you trust these people? Why do you think they have your best interest at heart? Covid was literally all about money.
869,"@ABDr_Cmrbdties All of these tests are inadequate and ineffective. PCR, Rapid tests, all of them. When will people stop this madness and move on. Time for doctors and other professionals to take the Covid focus blinders off and actually treat people based on what they present with."
870,i got covid so prob no more streams for a while
871,"@SaulEslake @Qldaah @SenatorHume @RNBreakfast Saul, Jane was the Superannuation Minister who turned a blind eye to victims of domestic violence being forced to withdraw their super during Covid to fund their perpetrator’s lifestyle. Think yourself lucky that’s all she said about you. #ausvotes"
872,"https://t.co/MiMOJJgCom
If You Need Covid-19 Electro Static Spraying, Floors Stripped &amp; Waxed, Carpets &amp; Upholstery Cleaned We Have You Covered! #floorcare#electrostaticspraying #carpets#stripandwax https://t.co/yofbrt9EGM"
873,@SuffolkHarpist No because of covid restrictions and incentives are over
874,@SophieGJSlack It is possible that your mother's voice is going because she is getting older. It is also possible that Covid is causing her voice to go. Covid is a medication that can cause voice changes.
875,Otro trago reminds me so much of pre covid days 🥺
876,"@lweisenthal @kikimick35 @liz_churchill_ Wait… I didn’t jump on the treadmill if death, and didn’t get covid either.  I don’t know if anyone healthy dying of covid. Talk to me in a year… Ans Like I said obedient soldier, take that useless jock strap off your face if you want to continue addressing me."
877,"@John61926629 During Covid, everything was fast tracked? “He’s just stressed—everyone is these days.”"
878,Does anyone know how to get in touch with the study looking for people who never have contracted Covid?
879,"N Korea reports 15 more 'fever' deaths amid Covid outbreak
https://t.co/vLT3HKZpDR"
880,@jenniferatntd This is insanity. Is this filming for a movie about the atrocities of Covid under Xi? What the f is going on in China!?
881,"@stallisnow_ ""you need to take a covid test"" girl get on the carpet hello??"
882,"Drew some art inspired by a drawing I did before covid, oh how my art has changed #art https://t.co/U6EsgGujJc"
883,"@Mahdi_Salam1 @falili_18 I know that. But equally you are missing the point.
In the same way we have been protecting ourselves drom.Covid we should protect our younger generations from the risk of ill health. 

Would you care for a sick child 24/7?"
884,"North Korea registers eight new COVID deaths and 392,920 more people with fever symptoms, reports AP"
885,"Stay Off My Operating Table Podcast
Episode 22: Metabolic Health and COVID

https://t.co/aoACQiqDAL https://t.co/4k42xQHqzI"
886,"COVID 19 WAS A HOAX 

#RETWEET #COVERUP #COVID19 #whowantstobeamillionaire https://t.co/p65np1W9ie"
887,"The Covid Capitulation, by @EricTopol https://t.co/XfVtyYE5Gb"
888,"@LyceumWC @BaddCompani @YouTube Yes, it was my understanding that normal preventative measures to reduce vectors (breeding mosquitos) was interrupted by Covid. Good the cold and dry season is setting in."
889,@AbbeyOkwui Covid coming for u
890,No one will care in January 2025 about Covid anyway https://t.co/TOVHAkdW7F
891,"@alexandrak Hope you get feeling better soon. For what it’s worth I’ve had three friends just this week, all vaxxed with a booster, get COVID. All three are sick."
892,The shootings happening. Three in 2 days. Ukraine topic dead. Covid topic dead. They need something else to distract you with.
893,Guidelines for treatment with COVID https://t.co/XjIsbSlUBj
894,@WrestlingFan298 @wrestlelamia The whole covid situation is why alotof people don't like hericho.
895,@GlobeKPD How is that Better than record inflation ? Lost retirement funds? Police officers murdered? Border crisis? War? No baby formula? Record Covid deaths?  Maybe hang your hat on ongoing and senseless murders that haven’t been addressed from prior administration
896,"Oh great, is this normal? My mother's voice is going... Has anyone experienced this with Covid at all? 🤔"
897,Daily Confirmed Covid Cases per 1K Population by County For HI   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/3NWYXJdws3
898,@ClaudetteGGibs1 Every time my husband goes to Mexico he always ends up staying longer. If she’s got family there she’s staying longer. She might have flight delays &amp; poor service. She might have gone for medical care and didn’t get cleared to go or got Covid.
899,"Even though covid was a factor, this is what happens when shows take 2+ years to film and roll out a 10 episode season. I feel bad for the actors because they know it looks unrealistic and yet https://t.co/luk2x6krzP"
900,"@JayHill223 @Max42119241 @skipmav @GumbeauxMike @ArtysHouse @haywood_herbert @ghurabaa_786 @SaraWar94800325 @YakkStack @DOGEANATOR @NNation37 @Truth_in_Number @andrew7rd @2_patriot17 @areyouawakeyet1 @oXMrsWarriorXo @Guern20 @NicoleSirotek Wait … people “vaccinated” for Covid are going to the hospital and dying of “Covid” ???

What’s happening Jeremy?"
901,"@6Galatians @DMonostrophe @Amalgamquietude Sez you. But it's fine to have that misguided confidence in your odds of not having harmful consequences if you do contract COVID. You keep telling yourself that. You know, if it makes you feel better. I hope it makes your loved ones and friends feel better, too if they get it."
902,@SJB_CAQ How do you get COVID 19 after everything Lego did ?
903,"@Patlove26943019 @MarkMcGowanMP Why? I have had covid and all I had was a sore knee for about 4 hours, the vax doesn’t stop the spread"
904,"@TShampling @Feelsdesperate @JacobAShell The same will happen with ""long COVID"" - certainly a real thing, but not in the way its being diagnosed and treated.A whole new group has been created, with their entire identity based in being ""long COVID sufferers."" No physiological evidence for said symptoms required."
905,"N Korean leader sends in military to help tackle COVID outbreak https://t.co/qESseMNr6W via @AJEnglish See that Scott Morrison  
Even Kimmy in North Korea can see what Covid Can do .😎"
906,"My manager, texting all of us: I have Covid

My coworkers: feel better bro"
907,maybe i’m going insane from covid and quarantine but i just cackled https://t.co/4bcA0Bt0zX
908,"@BonnieIerino @TLFE15 @rhianawhitson You are also being derogatory about my daughter, who has the same chronic illnesses and who has worked throughout the pandemic, caring for children. She currently has COVID from the children in childcare."
909,"@DrLeanaWenDV @sdbaral Completely Ignored: Children under 5 can’t be vaccinated. Vaccines and pax don’t prevent or solve long Covid. 
Life long disability versus wearing mask isn’t a hard choice when people get the info from qualified doctors instead of doctors on the grift."
910,"@Dalmane15 @Lunatic__Fringe @JohnRee58027351 @ptcjoneses @DrAcula987 @XRadarP Not necessarily a problem.

Still no evidence they've tested the doses crazies want to use against covid.

They're not necessarily a problem. But they might be.

It's experimental"
911,“You need to take a covid test” lmaoooo https://t.co/jCTcNzoN15
912,I said that when he denied covid!!! Kept tweeting it  and lost many followers  then guess they did not agree … he is a certified psychopath and nobody believed it to this minute! Appalling!! https://t.co/jBcknE8NOg
913,@satchconsult @peterbakernyt No it wasnt. It was the death of someone who happened to have Covid at the time. Which people STILL need to know because people were STILL able to get infected by him.
914,@Anisocytosis I think a lot of people/cultures forward things without checking. That’s why we’ve got so much misinformation about COVID around. My aunt forwards things like “drinking carrot juice cures cancer!” 🤦‍♀️
915,"@thehill These booster shots are dangerous and have unknown long-term side effects. Moreover, these boosters are causing the covid to mutate into vaccine-resistant variants."
916,"@MikeCarlton01 @JasonClareMP If Morrison was half as good as he says he is, he would be the greatest leader this country has ever seen and he would have an additional 7,000 COVID surviving votes up his sleeve. 

Morrison is the guy who rings the bell before he has done the obstacle course."
917,"Slightly sick but don't have covid, sort of relieved but still sucks 2 b sick"
918,@online_cookie @StephenAtHome Actually I have a great immune system that the good Lord made for me. I don’t compromise it by getting an unapproved shot that has Only God knows what in it. You live in fear. U don’t believe in anything but Covid. Covid is your God and u worship at the vaccine altar. Suffer fool
919,Back in the air tomorrow. 1st flight since Covid began. Feels like forever and also like I've never been away from it.
920,Australia now has the highest case rates in the world and is experiencing skyrocketing non covid excess deaths. https://t.co/plwqH8SCkl
921,@mswyrr I have felt like the screaming person on a street corner for months now. People get very uncomfortable talking to me about covid these days and I'm waiting for the day I'm suddenly a prophet and not a conspiracy theorist
922,"@unikgirl11 That the politicians were puppets of the ‘elite’ was obvious long before covid, JJ"
923,"@julredman @thevivafrei @lisa_iannattone Fact: everyone who died was
recorded as a covid death. the ones who did die, dies with not from. look it up. 
fact: the vaccine didn't work and still doesn't work. if it did your precious passports would have saved people."
924,@MichaelRyanRuiz @Bucks You act like the heat are the only team that had to deal with Covid. Or had injuries. This isn’t franchise mode on NBA 2k
925,@albertlandis3 Yep. Still have never caught Covid. PTL
926,"@TimGossage @WestCoastEagles @OptusStadium Covid, train station issues   - context Goss"
927,@TheMarxProject @SocialistMMA COVID isn't that serious if you're not fat...what science? You keep talking about it...
928,"@GOP The Trump agenda is what failed:
..no wall
..no trade agreement with China 
..no infrastructure 
..failed to overturn obamacare 
..failed to blackmail a foreign leader
..failed to overturn the 2020 election 
..failed to show his taxes
..COMPLETELY FAILED THE COVID RESPONSE"
929,I guess the quadruple vaccine and quadruple booster keeps giving 🤷 😕 🙄 ppl covid so don't take their poison clot shots unless 🤔 there is something in them that can track you? Or overtime kill you! https://t.co/exFfb72g3D
930,@gotlost406 I was just looking at Presidential results for 2020. It looks like the ahole transplants/covid deaths might push MT blue. Is that assessment correct? Obviously it would depend on the D candidate.
931,How I got Covid and my period at the same time…
932,at this point the fact that i’ve never gotten covid is proof of either superhuman luck or natural immunity
933,@noplaceforsheep Well as they are doing nothing about the spread of Covid I assume they think we will all be dead by then :(
934,Hey @abcnews where’s your interview of Richard Colbeck considering the high number of deaths in Aged Care due to CoVid at the moment? #ausvotes #AgedCare
935,@brettm178 Ever since covid my school doesn’t have finals🙏🏻🙏🏻🙏🏻🙏🏻
936,"@RyanMarino Tbh, I think you have logically inconsistent attitudes here. You understand the human need for connection and refuge from emotions WRT drug use, but you seem (and please correct me if I'm wrong!) to espouse a pro-restriction approach to covid."
937,@_vlgaming Them seagulls got covid now???
938,"@JeffOnTheRight Mass shouting and Covid cases, the Biden trend continues!"
939,@pgharris37 @raf609205 @NicholasTyrone Check the numbers Pablo. Of Covid deaths.
