,Tweets
4428,Covid in the house. Now to play the avoidance game for Confuzzled. Maybe I’ll go live in my tent
4429,"Justin attends Debtors Anonymous not because he has a debt problem, but because he won’t spend. He would hoard his money out of fear that he might not be able to control his finances.  https://t.co/fI2rk5fz6v #soberaf #recoveryposse #covid #odaat"
4430,How do you go about getting a carers certificate for taking leave with you child having covid? Will they give me one as we can't see a doctor face to face?
4431,"I would never, ever, ever vote for National but wow I really don’t want to vote for Labour right now, they are fucking up every inch of the covid response"
4432,The Truth about Shanghai's Lockdown &amp; China's Zero Covid-19 Policy https://t.co/JxMZjOw1V9 via @YouTube
4433,"@senrobportman @OHdeptofhealth 38,550 covid deaths you’ve never mentioned"
4434,"So, is this just a fluke? Do vaccines work? IMO, I believe they do. They may not be comfortable &amp; you may have side effects. But I’ll take that over this sludge called Covid. It’s not over yet. Please vaccinate, mask, distance, and wash your paws. Please. 4/4"
4435,"Also folks, from having covid pre vaccination AND post vaccinations - it is a HECK of a lot nicer! Vaccines work, guys…"
4436,"I’ve been vaxxed 2X2, had Covid in Dec 2020. Son: 0, 6 sick ones? One shot each a long time ago so it’s doubtful it did anything to help. They are all very sick. Two have been in the hospital. I drove back from Maryland to Oklahoma w/my unvaccinated son. We’re both negative. 3/X"
4437,If you’re offering thoughts and prayers. The people who are praying for $1M COVID deaths and mass shootings are having their prayers answered and not you. Try something different.
4438,I have a vaccine testimonial. I traveled to the east coast two weeks ago to be with my bonus baby during a major surgery and to drive back with my bonus son. 24 hours after we left I get that phone call: Six people in my family have Covid. I was with four of them for a week. 1/X
4439,@thehousered I guess we aren’t going to talk about the COVID exposure at a fundraiser the L@mb campaign is trying to sweep under the rug. Total hypocrisy.
4440,@MarylandMudflap I'm quarantining with covid and that sounds like a dream scenario right now #idreamofsushi
4441,Why did a million Americans die of Covid? There are million$$$$ of reasons$$$. https://t.co/UA8JcphXQP
4442,@Dontsweatthesm5 @ABDr_Cmrbdties @TheShoeLady33 Because ppl r selfish and stupid! Many don’t think Covid is a real deal and many think it’s just like a cold. 🤯 very frustrating isn’t it
4443,#StephenColbert Returns To ‘#TheLateShow’ After Recent Covid Scare https://t.co/limAJNFlqM https://t.co/9uZVMfxV7i
4444,"Please…tomorrow, use examples of where Ford failed in competency, prioritizing developers/drivers, privatizing healthcare, cutting funding from LPC meant for Covid relief, etc.
Rather than quips. Humanize his failures or your ideas. Be bold
@StevenDelDuca @AndreaHorwath 
#onpoli"
4445,"I formed the COVID-19 task force at the start of the pandemic to advise me and help us think about the response needed for our community. We need to build on this to develop a long term, coherent strategy and the first step is making sure everyone has access to basic health care."
4446,This has come because of the dangerous politicization of our pandemic response. I dread the day we have to respond to a more deadly strain of COVID or some other pandemic by asking people to wear masks again or get vaccinated.
4447,"Two years ago, 1 million deaths from COVID 19 was unfathomable. The United States has one of the highest death rates per capita in the developed world despite being one of the wealthiest countries in the world."
4448,@bjpf_ Let’s not pretend that 27 is the same as most 27-point games. The Bucks were giving him so much space you’d think he had COVID
4449,"@robertsanderso1 @adamclarke3006 That's my exact thoughts.  I'm 26 and healthy, I'm 100 percent certain my body will be fine getting through COVID alone..
Some call me stupid but sacrificing my government as well as the harrassment I've faced being unjabbed was worth any risk from getting an uneeded one."
4450,Guest column: Don't be fooled by the myths about kids and COVID flourishing on social media | Opinion | https://t.co/dEa2tR0DPw https://t.co/pCTo6qEDHg
4451,Since having covid my ability to smell has not been the same
4452,"I'd ask US government to foot the bill since they WERE and ARE financing Various  viruses in Ukraine,  China and USA. Covid included. That's what Fauci did with millions of dollars yearly."
4453,Pfizer Data Dump Reveals More Than 1200 People Died Within One Month Of Taking Covid-19 Vaccine - The True Reporter https://t.co/5KnajqwrOR
4454,1 million COVID deaths but only 350K families have asked FEMA for funeral cost help https://t.co/Eboe1xuPw0
4455,@Riverrunsred44 Test again tomorrow. Could still fulfil your dream of being COVID.
4456,How to get your extra Covid
4457,At this point I'm more paranoid about being victim of mass shooting than COVID https://t.co/BKJ1dOJsrg
4458,Daily US Confirmed Covid Cases by County For WY   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/Ri8d77n3ZH
4459,"Sitting in an airport bar in Seattle waiting on a connection to Boise still gutted I got a negative covid test for flying to the US, should be in Seville with old pals fkn gutted"
4460,@AssusReamus It was upside down looooong before covid 🙃
4461,@tomaskenn @LuannaSheridan1 you really should have stopped and thought about the powerful force you created when you doubled downed on the covid reigme
4462,@SnertThomas No chance. Sturgeon and her government have sole responsibility for the NHS and social care in Scotland. They made the decisions. Nobody else. That includes covering up the UK’s Covid Ground Zero in Edinburgh. https://t.co/peIxquFgUb
4463,@RonniSalt No need to think about covid transmission at all then?
4464,"@SMEMUFC They’re defiantly not sustainable but remember these are COVID impacted figures with two sides not even playing in their home town. These are levels we would want the NSD to draw, with AL double this."
4465,@biggsintweets So glad covid is over. Unfortunate that no one told covid this
4466,This is a very handy thread. But it also highlights how expensive it is to get sick and why poorer people are dying at a higher rate. #Covid https://t.co/F5VpXeoHKI
4467,@glenofthepower @ShootTheSound SO good! You were my last and first concert before &amp; after COVID! Thanks for such an anazing weekend! ♥️
4468,"@elisaperego78 Yep, someone I know at work had it recently. They were talking to someone else on the plane and they asked if they had any symptoms that lingered. They said they were fine now. Then when the food came they commented they couldn't really taste anything since covid. 🤷‍♂️"
4469,thinking about that random guy who came up to me while walking theo &amp; tried to convince me that there was a covid vaccine for dogs
4470,"@Butta_Love @NalaniAG Karen was just like Jasmina, and she didn't develop any feelings for Miles till after the 8 weeks - the show's timeline was extended bcuz of Covid. I'm holding out hope for J &amp; Michael. https://t.co/SfjsoJVGvX"
4471,did i just mfing get covid AGAIN
4472,"@Dr_TJRicks WTF you mean ""hysteria"" ? What about "" Long Covid "" &amp; shit &amp; the fact the vaks-ed might be shedding ?"
4473,"@RonnyJacksonTX We miss when he got covid, and wasn't able to tell lies because his oxygen supply was limited."
4474,The covid #hypocrite is still on failing @SkyNews ? Amazingly poor taste. https://t.co/HyCHPSGPZH
4475,"Day 5 of having covid (probably day 6 but didn't realize I was sick until Wednesday night &amp; didn't get the official ""you have covid"" until day 3 because I had a false negative.

I tested to see if I'm still positive &amp; I most definitely am. Please stay home when you're sick. https://t.co/IvNDtgJXZV"
4476,"Shipping may be a little slow due to covid and travel issues, but I will do my best to get things out to everyone in a timely manner."
4477,"Another Shooting because the #GOP does not give a damn about people. Right @SenMikeLee and @SenatorRomney .

If you cared you would do something. I hear no plan, nothing but ""thoughts and prayers"" so 50,000 dies from guns and 1,000,000 Dead from covid and the @GOP does NOTHING! https://t.co/AKPZcHBWZR"
4478,"Journalists, and people generally, are very poor at internalizing probabilities. That's part of the reason there has been so much rancorous debate over COVID (outside the general misinformation). We stink at assessing risk, and lean on anecdotes! (9/x)"
4479,"Another day, another shooting. COVID, shootings, Roe v. Wade, wars, inflation, healthcare, education. Has any generation had it worse? It feels like our problems are never ending."
4480,okay but I literally got COVID the week I was going to Coachella and had to cancel someone give me some justice and sell me an ONO ticket
4481,idc how bad i wanna see a group i am not exposing people who could have extremely vulnerable family members to covid let alone exposing all the normal people in the audience plus the IDOLS like are you fucking serious
4482,"@twandcp @morethanmySLE Oswego County NY's health department is not very good imho.  I believe they lied about when Covid first arrived here and they place zero importance on helping homebound patients get treated, tested and vaxxed.

I'll speak with them tomorrow."
4483,@sentdefender Great idea to fight covid by taking all men out of isolation and put them all together. Genius.
4484,"@drw19721 @IamJoelBrown ""suspected but unconfirmed"" means people who had a cough or runny nose but still tested negative for COVID. They all got tested. Tested negative. AKA the vaccine was still effective against COVID. The OG tweet is misinformation. https://t.co/MS0BsTECRS"
4485,"@PeterHotez NY’s BA.2 + BA.2.12 wave has peaked / dropping so if you want to understand the impact the data is there fwiw 

very few hospitalized, almost no movement in ICU 

many infections - for those worried about long covid that’s a bad outcome 

but we don’t really need modeling"
4486,@ThePatanoiac frankly they shouldn't be able to post without it coming up like one of those warnings they were putting on covid claims
4487,"@nebi_neko @rubyswins Ah np, COVID no joke even if its mild.  Just knocks ya out i hear.  I'll catch spooky next week."
4488,"COVID's latest victims: Grass-eaters in Japan's zoos
https://t.co/xvyKryJ6Qr"
4489,"@JasonWWalton1 @RAM0667 @ArtysHouse @MrAntiWoke @MinnesotaExpat @ALefty123 @fishyfish67 @InCytometry @ShastaGecko @Anvndarnamn5 @JohnOz1900 @SndhsBl @Jaisans @cbeckj @USAMRIIDca @glinch72 @Alfred_StatesX @ic_lib @David4677484957 @DebraMMason1 @Guardia56241490 @DelusionsMass @Trumpbangskids @ChrisBBacon3 @VictorJennpaul @6lennybravo @Lorrilala @Neilcharles1450 @aSinister @girl_pilled @BL20422822 @RustyAway @theDVSMarcus @Barbarajdurkin @MikeDel21893959 @insane_voice @EducatingTrump2 @MedBennett @SampsonRamm @CorpulentWidow @NavyBrat59 @ItsTheAtmospher @DeniersAreDerp @GSwarthout @JeffBernard1 @Based_inReality @RobertVonB1 @BellRoniBell @Jonnyporkchop @DamienHamilto17 No, it's pneumonia caused by covid."
4490,"@VanHargraves @Musicaypaz5011 @TracyBethHoeg Nope. That doesn't show that infection acquired immunity is better. 
The vast majority of people have had covid by now and yet there are still huge differences in death rates between vaccinated and unvaccinated:

https://t.co/672o1dq7ND"
4491,COVID Vaccine Will Remain a Requirement for Louisiana Students https://t.co/6miFuORTSj
4492,"This definitely is a problem and when I wrote my dissertation back before COVID this was one of the top challenges that remote workers had, not going into the office!  There is no Foozball Table in the living room.  But yes, Virginia, there is a handle! W…https://t.co/B3ZuWChRps"
4493,#ICYMI: Handwashing is still one of the best ways to help protect against #COVID-19 &amp; and other infectious diseases: https://t.co/kc3TeAHcIh #WashYourHands https://t.co/Gd9ZALUFuF
4494,"Results of the COVI-PRONE trial on Effect of Awake Prone Positioning on Endotracheal Intubation in Patients With COVID-19 and Acute Respiratory Failure, presented in #ATS2022 Discussion On The Edge session, are free to read online from @JAMA_current https://t.co/TmcDEBurwP https://t.co/bMCWihggGs"
4495,"🧡 Good news. More than 330 COVID-19 patients were discharged from Virginia hospitals over the past week. 🧡
https://t.co/MrTfimjPqp"
4496,"After a two-year hiatus due to the COVID-19 pandemic, Broccoli City Festival made its return with the mission of bringing together the community to celebrate, support and advance Black culture.

https://t.co/E1nxRncIK0"
4497,Donald John Trump is the root cause of the rise in ALL of hate crimes as well ALL of the deaths from covid-19.
4498,"As I go through the covid process - symptoms, negative PCR, and consider the fact that one daughter has tested POSITIVE, I think about the people who are dying of covid, and that those deaths don't happen in a vacuum. They happen because of chains of transmission. #covid19Aus"
4499,Nicola Sturgeon longer lockdown and longer set of Covid restrictions were purely motivated by public health and not by political point scoring https://t.co/Y97A4iUJJ7
4500,‘American Idol’: 2 Contestants Test Positive For COVID-19 Ahead Of Top 7 Performances https://t.co/0ZN0RWRkyc via @HollywoodLife
4501,After COVID Penelope’s favorite toy is the Tylenol bottle
4502,"🇨🇳 Chinese social media abuzz with rumours of Xi Jinping stepping down for COVID-19 &amp; economic slump. 🦗 🦗from the elite though
☄️Will the  current Premier Li Keqiang step in to moderate?
☄️The timing of any such potential changes appears uncertain https://t.co/q4FyJZmI5J"
4503,"1/3 Joe's dad died 11 days after taking the vaccine, already had covid, was pressured to take the vaccine anyway for the greater evil.. https://t.co/1OJKrSGzEf"
4504,🇦🇺The 'Great Reset' and COVID https://t.co/0Dx3AsI7ze via @YouTube
4505,"@PMalinauskasMP How nice. So what are you doing about Covid Peter? 
#CovidIsntOver https://t.co/VWIy1RIebE"
4506,@COVIDdataU5 @mama_yxe 1200+ American children die from cancer EVERY YEAR. Covid money would be better spent on a cure for Cancers.
4507,@steph_brown_aus Then established a covid committee run by a gas lobbyist...
4508,"GLOBAL COVID SUMMIT
17,000 Doctors and Scientist against  this Covid Fraud brought on by Pharmaceutical  Companies and they front man Anthony Fauci to force you to take their poison vaccines."
4509,@PileOBagels @FirstGenShooter And Claire lost her mind and went full covid nazi.
4510,@AaronBlocker_ I was 4x vaccinated and succumbed to Covid a couple of weeks ago after traveling through the poorly vaccinated; unmasked state of Michigan USA. Shoulda stayed in Canada! Two really bad days but survived.
4511,I love this fucking city (def getting COVID) https://t.co/iMnA4OBw9l
4512,🚨|BREAKING: A new peer-reviewed study shows that immunity against Omicron “fades rapidly” after a second and third injection of Pfizer and BioNTech’s COVID vaccine.
4513,all my friends have covid
4514,@mjrowland68 @JasonClareMP @SenatorHume He went to Hawaii when the country was burning he left the country to the premier’s with COVID he covered up rape allegations he gave taxpayers money to big business that didn’t need it he called wa cave people please his not fit to be pm
4515,@TrentCapelli @adriana1550 Math isn't a strong suit for Covid deniers.
4516,Senator Malcolm Roberts - The 'Great Reset' and COVID https://t.co/mwSDyxFZRz via @YouTube
4517,@VictorianCHO I am pro vaccine. It is apparent now that there is no Covid vaccine.
4518,"@DrSujanaENT @conge_j @RoseHorowitz31 @neilparekh @ByFernandaS @sree @nytimes @PostOpinions @Cronkite_ASU @AmericanoBway @NYTimesPR @biggreenpen @stevederive @julialweeks @cabara @digimentors @muckrack @ChampPR @DorisTruong @mffisher @battintobattsjr @AllisonOtu @abbyzufelt @cminor06 @susanbgoldberg @ImmersiveJourno @Lin_Manuel @Vegalteno @newworldstages @DavidAdameCPLC @moyaphx @MaxGonzalesAZ @CPLCdotORG @SubstackInc @NataliaECG @ajc @erniesuggs @MikeSielski @phillysport @PhillyInquirer @fuzheado @IamJennyLazarus @newyorkbob @SpinItSocial @yajones3 @craignewmark @ProfSBradley @JimBrookeUKR @TomJolly @danielle_ivory The CDC made some mistakes, but they are still my go-to place for Covid information."
4519,"@Pseudoplotinus @PeteButtigieg Who's Jeff Asher? I've never heard of ""Statista"". 
Seems to me that attributing this to the BLM protests and not, say, people being trapped inside with abusers during COVID or a spike in poverty, with no breakdown of race of either killer or victim, is not making your point."
4520,@Bobbi92326158 @Tim_Walz you must not have had any loved ones in a LTC facility that your Former Asst Football coach brought in the active Covid virus and made them part of his statistics...so much for keeping them safe huh?
4521,@cryptowala65 @TheRealKeean BS he ll be the same as he was with covid
4522,Are they trying to cause a “gun violence pandemic” in order to use unconstitutional emergency powers like they did during covid?
4523,"#ICYMI Twelve Bay Area health officers are stressing the importance of taking safety precautions, including continued masking indoors, as the region experiences a new swell of COVID cases and hospitalizations
 
More at https://t.co/SRXSF0Z9Jc"
4524,Covid for sure. https://t.co/njFqqjHCJY
4525,@ChronicBabak @RidleyDM @csmithsci @EckerleIsabella @theadvocatebr Agreed. It would also be nice if states would use the funds available to update ventilation &amp; add air filtration in schools and other buildings. We could lower the incidence of COVID and other airborne diseases. The economic impact would pay for the initial cost many times over.
4526,"@tifascreenshots Hmm, never had a doll like that. Only like the normal kind. Sure I'll join. I got really sick and couldn't do anything for months. This was before COVID existed. Rock really took care of me. I don't really have a family so someone stepping in was nice and unexpected. (7942)
Danke"
4527,@jamphobia covid is only one letter away from disco!
4528,"@AdThomz @GotRoot_ @10trilliontesla @CNBC @BillGates came out himself and recently stated that Covid should be treated the same as the flu. Said it comes with the same levels of severity as the flu. The entire situation was mismanaged, and we know that now. We lose hundreds of thousands annually to the flu as well."
4529,"@thevivafrei @lisa_iannattone The thing I never understood about vaccine passports, if they were indeed intended to be benevolent, is why those who contracted and defeated covid weren't given a passport? We know 💯 that natural immunity is even better than the vaccine. So why continue to punish?"
4530,With all this violence and shootings reblooming as more and more people start going out as covid goes away it makes me realize more and more how guns are one of the dumbest rights that we protect in the US. I support the complete abolition of the 2nd amendment. #abolishthe2nd
4531,@kernonthekobb @nationalpost He follows the silence 😂😂😂 there is no Covid in those country’s 😂😂 so no mask needed hahahah what a fucked up world we live in fuck you J.T
4532,@555nikkii covid is shaking
4533,"@notcapnamerica My trip was planned for summer of 2020...covid makes me hesitant, a friend took a trip overseas and then a flare up and every thing was shut down...but I am dying to go."
4534,"@CrashRowsell I say you do an “I’ve got Covid stream” (Or video). Create an Imaginator that looks like the Corona Virus and play through all levels of the game without dying. (In the game, I mean)"
4535,"@RachelNotley the only people who care about your ridiculous never ending complaining about the UCP are your echo chamber friends already going to vote For stupid (NDP) 
I can only imagine the authoritarian measures a Notley Government would have imposed during Covid! The UCP were bad enough"
4536,"@timatkin @AndrewAtter This will be the first summer covid restrictions are 'gone' &amp; brits will want their 'normal' 2 weeks in the EU sun.

It's May now &amp; photos like this are everywhere.

Wait until July/August &amp; the videos of families stuck in 4 to 6 hour queues start showing up on twitter."
4537,activeNewham Health &amp; Fitness | COVID-19 https://t.co/1dtqO8Qa2V
4538,if I got covid literally a day before I'm supposed to go back to school and I have to quarantine for another week I'll literally kms https://t.co/92oR3NGkIU
4539,"@honeychile01 @PopCrave @MariahCarey Ok but why u in her past and why are u trying to make what she “USED” to do a topic? Key word she “used” to do it you say, she doesn’t anymore so what’s the issue? Nothing you just typing just to type. Millions of jobs have been hiring since covid go find u one and get off here"
4540,"@microburin Yes, far more needs to be done for Long Covid &amp; other awful post-viral conditions. I very much hope you do get more help.
(Having inflammatory arthritis myself, which causes fatigue, tendency to get infections etc, I am even more sympathetic to those with worse conditions)."
4541,"Malaysia COVID update: Hospitalizations continue to drop, almost by 100 in the latest report

- New cases: 2,239 
- Average: 2,746 (+12) 
- In hospital: 1,170 (-91) 
- In ICU: 45 (-2) 
- New deaths: 3 
- Average: 5 (-)

More data and stats: https://t.co/nyC1fzdK6D https://t.co/zGFP5HKQyX"
4542,"It’s worth remembering that it was WHO that changed the definition of a pandemic to fit the Covid agenda. 

Still want them to pass rules over us??

If Johnson signs this, he is a traitor to the UK

#StopTheTreaty #WhoTreaty"
4543,@reputationkurt no it’s covid.
4544,@andrew_croxford I'm sure you aren't convinced.  Because much of it isn't being labeled as long covid. I know of 3 people in my friend group alone who have life altering health issues directly from their covid infections and NONE of them are labeled with long covid.
4545,"I think if everyone had to pay an actual tax bill out of their bank acct every month, the world would be a dif place. I pay 33% fed, plus state, sales, property, personal, capital gains, death, SS, Medicare/Medicaid,  Ukraine, Covid, Abortions... and it doesn't end."
4546,"@beneltham Exactly.

Corruption is the reason Scott won't take action on climate change.
Corruption is the reason Scott dropped the ball on Covid.
Corruption is the reason Scott won't provide adequate disaster relief.

It's the #1 issue this election."
4547,"@mike_natter Wishing you a speedy recovery! 
I have had a lot of post COVID hypoglycemia. Interested if this is a trend. I was also never high during the infectious period. Hope the diabetes isn’t beat up too much!"
4548,"@DrCSWilliam Dear Cismen:
If you aren't masked up, I'm just going to assume that you're forever flaccid, because that's what COVID does.

Too Bad So Sad Cry Cry Wee Wee,
-Me"
4549,"@AndyOiseau The COVID is/was the ""strong delustion"" of Scripture.  2 Thess 2:11... the MASK is the ""noisome grevious sore""..Rev 16:2

These were Spiritual Events... 😇"
4550,"Sweden doesn’t even have *anything* covid related in the news. For at least 2 months. So no, Sweden would NOT tell us. https://t.co/qXVohxj80V"
4551,@OmniscienceD @MmusiMaimane So....in other words more brick layers and cobblers vs research into fixing the covid situation...?
4552,Take away covid and replace with HIV and any other virus and would blue checks be spewing this vile misinformation. #CovidIsNotOver #WearAMask https://t.co/pVmKZ30C5N
4553,We want to comment on the news that Quigley is no longer running for mayor. We are happy with this news given the sort of money his campaigns are known for taking. We are also committed to getting rid of Lori who is antagonistic to our educators &amp; gave COVID relief $ to cops.
4554,@MomCringey @RoxanneSpanovi1 @SecretaryPete @LeftyVegas Unfortunately there are still Covid deaths I lost friends it was very bad
4555,I wish I could take a pic like this with the people in my cohort but I don’t know anybody cause Covid put us online for 2 years 😞 these are so cool🔥 https://t.co/WZ5wntkG59
4556,"@bader_diedrich @elonmusk Musk knows exactly what he's doing with calculated precision

He even knows the consequences of putting an individual who's time-tested and proved to be:

Corrupt
Divisive
Fraudster
Climate Killer
Alleged Rapist
COVID Minimizer
Narcissistic
Demagogue
Serial Liar
Insurrectionist https://t.co/pZXnnzigbR"
4557,@Dorry_Segev He's probably also responsible for many Covid deaths. (His Twitter is likely managed by social media experts but I have his personal email address if you'd like to send him a message).
4558,@sxesenior @Frajud12 @CalltoActivism This racist shit was sowed and nurtured throughout the history of the US and other parts of the world. Then comes along a racist conman with a Russian agenda and things that were wrong are now right and the taking of life means squat. Look at COVID and Ukraine! Adolph Trump.
4559,"Yvonne Alder, 60, has long COVID. 

She said she's been unable to sleep through the night, walk unaided and has developed problems including Type 2 diabetes, bronchiectasis and recurring shingles."
4560,Just opened my last pack of toilet paper from the first Covid breakout 😂😂 I literally bought enough to last a couple years 🤦🏾‍♂️
4561,"@arsetechnica And COVID sent many more spiraling from loneliness, loss of income, etc... 💔"
4562,@Jakejcannon Covid 22
4563,"@DrSujanaENT @RoseHorowitz31 @neilparekh @ByFernandaS @sree @nytimes @PostOpinions @Cronkite_ASU @AmericanoBway @NYTimesPR @biggreenpen @stevederive @julialweeks @cabara @digimentors @muckrack @ChampPR @DorisTruong @mffisher @battintobattsjr @AllisonOtu @abbyzufelt @cminor06 @susanbgoldberg @ImmersiveJourno @Lin_Manuel @Vegalteno @newworldstages @DavidAdameCPLC @moyaphx @MaxGonzalesAZ @CPLCdotORG @SubstackInc @NataliaECG @ajc @erniesuggs @MikeSielski @phillysport @PhillyInquirer @fuzheado @IamJennyLazarus @newyorkbob @SpinItSocial @yajones3 @craignewmark @ProfSBradley @JimBrookeUKR @TomJolly @danielle_ivory Thanks for the helpful information. For my book events I wore an N95 on planes and in the airport. I ended up catching a bad URI (a cold), but not Covid."
4564,COVID-19 infections in Australia hit worldwide highs — and experts predict another Omicron variant spike is coming - ABC News - Please read this! This is why so many of our Hospitals are overflowing! Government doesn’t tell us this at Election Time! https://t.co/pNLh1ao5so
4565,@CommonM24045307 Was he the one with the limp salad when they fled the state to DC to spread Covid everywhere?
4566,Breaking News: Biden administration warns of new COVID wave… just in time for fall midterm elections https://t.co/HUJOrxbsqG #covid #midterm-variant
4567,@the_shb It will be the same result as with housing/reno grants during covid. I got scammed by my builder as a low income earner &amp; carer and now paying the price with poor unfinished work &amp; trying to go through commission to get any compensation. It impacts &amp; penalises  vulnerable again
4568,"Maia Wilson on coming back from Covid

""... the hardest thing to do is to pace yourself or actually to do nothing. You don't know where you're at until you've done those types of fitness testing."" 
#netball  

https://t.co/En8Oy4sZtE"
4569,Estimated deaths from COVID since March 2020 are slightly under 40K.  Anyone still believing or supporting these liars and their NDP enablers should get their heads examined. https://t.co/MTQuZZ22G6
4570,"@kiteryan25 @maze_mickey @rhonda_harbison @Jim_Jordan I live in Florida, my entire family went to work and school with no issues and no vaccines. Not one case of covid, not one mask. Weird...considering it's so ""deadly"" 🤔"
4571,@W3REWOOF i was like “???? Yes Covid ?????????” and they laughed i just … i don’t understand
4572,@itsblrose @tariqnasheed @POTUS You weren’t responsible for it. It was because of the previous disasters administration fueling Covid-19 responsibility on China and bigots targeted Asians. In this incident black people are not responsible if the laws passed. The same administration caused this. (1/2)
4573,"@RealLadyFrost Gained the standard joke of covid 19. Holding at 200. Really enjoyed 185 though. Started baking vegan cheesecake/cinnamon rolls, etc. Diet is no longer light on calories, and need to exercise more."
4574,Daily US Confirmed Covid Cases by County For WY   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/Lhg9pL9cNF
4575,"@HempelmannTom No… In fact, After Covid, I get it"
4576,@Dawnbtyree My son is frustrated because COVID stole his high school experience and he decided to just graduate early. He accepted his awards and scholarships today with a different class than his own. Since my high school experience was also snatched away from me it’s a strange place to be
4577,Covid really took costume designs back to 2013 🤦🏽‍♀️
4578,@chandlerbrave @rtayloraustin @nbcbayarea covid is WHAT😳😳😳😳
4579,@MarkGottlieb Doesn't mean we can't be smarter and more efficient in the process. How many people go into their bank to withdraw money? Or even online ordering of groceries when in lock down. Covid has at least got us exploring using technology as part of process automation.
4580,"@mzjmp @RadioMadison @tedcruz … pretend that paper masks are an effective way to deal with this when we know better. What irritates me is both sides of the political isle believe things that aren’t true about COVID. On the right you have people who believe that COVID is absolutely nothing, and some way of…"
4581,"Remember; walking your dog in the peak district miles from anywhere with not a chance of catching or spreading covid, was frowned jupon by the police

#fascist state https://t.co/S5BIbsDySW"
4582,I’m convinced that most of these random shootings are directly related to the Covid restrictions and curfews. People feel alone and isolated. They have put mental health of many to the test.
4583,COVID FUCKING SUCKS BRO
4584,"Two people diagnosed with monkeypox in London, health officials confirm
#COVID I'll do whatever you want government to government me harder Daddy I ain't f'in with something called monkeypox the relatively smallpox
https://t.co/RCW8LCJZJQ https://t.co/dSCtHkpxM3"
4585,Me with Covid watching the Heat and Panthers both go up 1-0 on Tuesday.. https://t.co/r2FEbqmxu2
4586,"@tootine 3months, in the first wave.
I definitely have all the Long Covid co-morbidities.For the following 18 months I was scared I'd have a heart attack,or choke,every night.I still make extra fluid@night.10 months out from infection they found lesions on my Liver, &amp; kidney disfunction."
4587,"I don’t know how to put this:

But I am high risk immune compromised and disabled 

And I do work with Covid pts and disadvantaged pts

For the millionth time pls don’t try and tell me k have no idea how the system work, hey? Or that I have no compassion."
4588,"@RidleyDM Agreed it's not equivalent, unless the person in the seat next to you is eg actively coughing... at which point the risk does start to become substantial, and you would find yourself making the COVID vs dehydration choice only after getting on the plane."
4589,@elonmusk Like this annoying spam about covid and the masks “experts” without any name without any proof without any study about it! It’s a simple spam and fake news and we cannot report or mute https://t.co/wMl0kt2qhd
4590,@fifi_0101 I have come down with a cold not long after chest infection from Covid
4591,"@jollygirlv @TheQuiltLamb I haven’t had covid and I need a daily rest/nap. Seriously, am really glad to hear you are improving and able to accomplish a few things. Be patient and keep looking after yourself."
4592,@boohooMAN I should win a £100 boohooMAN voucher because covid wasn’t kind to my waist line👀 #SundayMANDay
4593,@StillFunMum @YouAreLobbyLud That would be very difficult. Covid is a lonely illness. A young university student relative of mine spent a week sick &amp; alone in her apartment. Then there are the millions who have died alone. I can't bear to think of that.
4594,"@C_scip ...Similarly for medical conditions and diseases, as well as treatments. (For example men's and women's different prevalence of COVID and asthma both seem to be linked to sex hormones.)"
4595,@TechyYellow Got it no major side effects. Saved my life when I got Covid in January.
4596,@mjrowland68 @JasonClareMP @SenatorHume How can you let Sen Hume get away with such narrow minded vision. The PM has failed to be a a PM for all Australians. The COVID recovery happened DESPITE the Coalition’ s constant efforts to open the country when vaccines were not available. Lockdowns were LNP’s doing.
4597,"@Boy601Scaredy It really be like that, espcially if it starts off physically then goes virtualy (thanks covid)

Hey, the best you could do when ya fo, is to just keep talking, may not have to be everyday but it helps.
Been in mine for 3 years and its been great.

You'll find one thats good m8"
4598,"Playing big calls on $nio $baba … watch out for Joe 🇨🇳 tariff news, he need it for political reason and Shanghai May 20th Covid ease timeline, this would send another leg up $qqq $spy https://t.co/6Ov1UwFDGj"
4599,@burdenkylie1 @kazza_04 Is there a new COVID KRudd variant being released on us by the Wuhan folks? It’s a real stinker this variant. Brings back very bad memories back to 2007. The worst bloody variant of the lot this one. 🤮🤮🤮🤮
4600,I hate my stupid COVID spreading family. They have huge gatherings and some of them have pre-exisiting conditions. They expose me and I already have health issues. They are so selfish!!
4601,@joobiecore Such a lie because Oneus wasn't even there because they got covid
4602,my dad has covid UMM
4603,@furkyourwurk Are you too far or are they still doing COVID safety stuff?
4604,@tattedbrunettee We did 2 years and I could not imagine any faster… (not to mention engagement 2019 and wedding 2021 during covid 😵‍💫)
4605,@LI_politico So basically vaccinating us like doggos? Has covid mutated into parvovirus?
4606,@PDChinaLife China……. The place where covid came from!…… the end.
4607,"How Abortion Rights, White Supremacy, and Covid Are Related https://t.co/m0Wxgk5beR"
